Sale date,Receipt no,Ordertype name,Item name,Category name,Cost Price,Selling price,Item quantity,Item amount,Tax amount,Location
19/09/2019,BL247,Online Order, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
19/09/2019,BL248,Online Order, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
19/09/2019,BL249,Online Order, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
19/09/2019,BL250,Online Order, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
19/09/2019,BL251,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
19/09/2019,BL252,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
19/09/2019,BL253,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
18/09/2019,BL254,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
18/09/2019,BL255,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
18/09/2019,BL256,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
18/09/2019,BL257,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
18/09/2019,BL258,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
18/09/2019,BL259,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
18/09/2019,BL260,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
18/09/2019,BL261,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
18/09/2019,BL262,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
18/09/2019,BL263,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
18/09/2019,BL264,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
18/09/2019,BL265,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Chennai
18/09/2019,BL266,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Chennai
18/09/2019,BL267,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
19/09/2019,BL268,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Chennai
19/09/2019,BL269,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
19/09/2019,BL271,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
19/09/2019,BL272,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
19/09/2019,BL273,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
19/09/2019,BL274,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
19/09/2019,BL276,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
19/09/2019,BL277,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
19/09/2019,BL278,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
19/09/2019,BL279,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
19/09/2019,BL280,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
19/09/2019,BL281,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
16/09/2019,BL282,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
16/09/2019,BL283,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
16/09/2019,BL284,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Chennai
16/09/2019,BL285,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
16/09/2019,BL287,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
16/09/2019,BL288,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
16/09/2019,BL289,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
16/09/2019,BL290,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
16/09/2019,BL291,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
17/09/2019,BL292,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
17/09/2019,BL293,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
17/09/2019,BL294,On Shop, Jeans - Zara,Casual Wear,700,900,3,2700,0,Chennai
17/09/2019,BL296,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
17/09/2019,BL297,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
16/09/2019,BL298,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
16/09/2019,BL299,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
16/09/2019,BL300,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
16/09/2019,BL301,On Shop, Jeans - Denim,Casual Wear,700,900,3,2700,0,Hyderabad
16/09/2019,BL302,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
16/09/2019,BL303,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
16/09/2019,BL304,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
16/09/2019,BL305,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
16/09/2019,BL306,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
16/09/2019,BL307,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
17/09/2019,BL308,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
17/09/2019,BL309,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
17/09/2019,BL310,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Chennai
17/09/2019,BL311,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
17/09/2019,BL312,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
17/09/2019,BL313,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
07/09/2019,BL314,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
07/09/2019,BL315,On Shop, shirt,Formal,650,850,1,850,0,Bangalore
07/09/2019,BL316,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
07/09/2019,BL317,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Chennai
07/09/2019,BL318,On Shop, shirt,Formal,650,850,1,850,0,Hyderabad
07/09/2019,BL319,On Shop, shirt,Formal,650,850,1,850,0,Chennai
07/09/2019,BL320,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
07/09/2019,BL321,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Bangalore
06/08/2019,BL11,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
06/08/2019,BL11,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
06/08/2019,BL12,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
06/08/2019,BL12,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
06/08/2019,BL12,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
06/08/2019,BL12,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
06/08/2019,BL13,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
06/08/2019,BL13,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
06/08/2019,BL13,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,BL13,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,BL13,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
06/08/2019,BL14,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,BL14,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,BL14,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
06/08/2019,BL15,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,BL15,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Bangalore
06/08/2019,BL16,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
06/08/2019,LN15,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
06/08/2019,LN15,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,LN16,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
06/08/2019,LN16,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
06/08/2019,LN17,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,LN17,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
06/08/2019,LN17,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Bangalore
06/08/2019,LN17,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Hyderabad
06/08/2019,LN17,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
06/08/2019,LN17,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
06/08/2019,LN17,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
06/08/2019,LN17,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Hyderabad
06/08/2019,LN18,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Hyderabad
06/08/2019,LN18,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,LN19,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
06/08/2019,LN19,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
06/08/2019,LN19,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
06/08/2019,LN20,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
06/08/2019,LN20,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
06/08/2019,LN20,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
06/08/2019,LN21,On Shop, Jeans - Denim,Casual Wear,900,1100,1,1100,0,Chennai
06/08/2019,LN22,On Shop, Jeans - Zara,Casual Wear,700,900,3,2700,0,Hyderabad
06/08/2019,LN23,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Bangalore
06/08/2019,LN23,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
06/08/2019,LN24,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
06/08/2019,LN24,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
06/08/2019,LN24,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
06/08/2019,LN25,Online Order, Jeans - Denim,Casual Wear,700,900,3,2700,0,Bangalore
06/08/2019,LN26,Online Order, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
06/08/2019,LN26,Online Order, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
06/08/2019,LN27,Online Order, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
06/08/2019,LN27,Online Order, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
06/08/2019,LN27,Online Order, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
06/08/2019,LN28,Online Order, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
06/08/2019,LN29,Online Order, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
07/08/2019,BL17,Online Order, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Bangalore
07/08/2019,BL18,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
07/08/2019,BL18,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,BL19,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
07/08/2019,BL19,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
07/08/2019,LN30,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,BL20,On Shop, shirt,Formal,650,850,1,850,0,Chennai
07/08/2019,BL20,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
07/08/2019,BL20,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Hyderabad
07/08/2019,BL20,On Shop, shirt,Formal,650,850,1,850,0,Chennai
07/08/2019,BL21,On Shop, shirt,Formal,650,850,1,850,0,Chennai
07/08/2019,BL21,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
07/08/2019,BL21,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
07/08/2019,BL22,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,BL22,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
07/08/2019,BL22,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
07/08/2019,BL23,On Shop, shirt,Formal,650,850,1,850,0,Chennai
07/08/2019,BL24,On Shop, shirt,Formal,650,850,1,850,0,Hyderabad
07/08/2019,BL24,On Shop, shirt,Formal,650,850,1,850,0,Chennai
07/08/2019,BL24,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
07/08/2019,BL24,On Shop, shirt,Formal,650,850,1,850,0,Bangalore
07/08/2019,BL25,On Shop, shirt,Formal,650,850,1,850,0,Bangalore
07/08/2019,BL25,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Bangalore
07/08/2019,BL26,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Hyderabad
07/08/2019,BL26,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
07/08/2019,BL26,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
07/08/2019,BL27,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
07/08/2019,BL28,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
07/08/2019,BL28,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Bangalore
07/08/2019,BL28,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
07/08/2019,BL29,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,BL29,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
07/08/2019,BL30,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
07/08/2019,BL31,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,BL32,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
07/08/2019,BL33,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
07/08/2019,BL33,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Bangalore
07/08/2019,BL33,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,BL34,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
07/08/2019,BL34,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,BL34,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
07/08/2019,BL35,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
07/08/2019,BL36,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
07/08/2019,BL36,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Hyderabad
07/08/2019,BL37,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
07/08/2019,BL37,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
07/08/2019,BL37,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
07/08/2019,BL39,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Bangalore
07/08/2019,BL39,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Bangalore
07/08/2019,BL40,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Chennai
07/08/2019,LN31,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Chennai
07/08/2019,LN31,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
07/08/2019,LN32,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
07/08/2019,LN32,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
07/08/2019,LN33,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Chennai
07/08/2019,LN33,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Chennai
07/08/2019,LN35,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
07/08/2019,LN36,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Hyderabad
07/08/2019,LN37,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Hyderabad
07/08/2019,LN38,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
07/08/2019,LN39,On Shop, shirt,Formal,650,850,1,850,0,Bangalore
07/08/2019,LN39,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,LN39,On Shop, shirt,Formal,650,850,1,850,0,Hyderabad
07/08/2019,LN39,On Shop, shirt,Formal,650,850,1,850,0,Hyderabad
07/08/2019,LN40,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
07/08/2019,LN40,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
07/08/2019,LN41,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Bangalore
07/08/2019,LN42,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
08/08/2019,LN43,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
07/08/2019,LN24,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
07/08/2019,LN25,On Shop, Jeans - Denim,Casual Wear,700,900,3,2700,0,Chennai
07/08/2019,LN26,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
07/08/2019,LN26,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Bangalore
07/08/2019,LN27,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
07/08/2019,LN27,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
07/08/2019,LN27,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
07/08/2019,LN28,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
07/08/2019,LN29,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
08/08/2019,BL42,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Bangalore
08/08/2019,BL42,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Bangalore
08/08/2019,BL43,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
08/08/2019,BL44,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Bangalore
08/08/2019,BL45,On Shop, Wallet,Accessories,700,900,1,900,0,Bangalore
08/08/2019,BL45,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
08/08/2019,BL45,On Shop, Wallet,Accessories,600,800,1,800,0,Chennai
08/08/2019,BL45,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
08/08/2019,BL46,On Shop, Wallet,Accessories,600,800,1,800,0,Bangalore
08/08/2019,BL46,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
08/08/2019,BL46,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Chennai
08/08/2019,BL46,On Shop, Wallet,Accessories,600,800,1,800,0,Hyderabad
08/08/2019,BL47,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
08/08/2019,BL47,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Chennai
08/08/2019,BL47,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Bangalore
08/08/2019,BL47,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Chennai
08/08/2019,BL47,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
08/08/2019,BL48,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Bangalore
08/08/2019,BL49,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
08/08/2019,BL49,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
08/08/2019,BL49,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
08/08/2019,BL49,On Shop, Wallet,Accessories,700,900,1,900,0,Hyderabad
08/08/2019,BL50,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
08/08/2019,BL50,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
08/08/2019,BL50,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
08/08/2019,BL50,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
08/08/2019,BL51,On Shop, shirt,Formal,650,850,1,850,0,Chennai
08/08/2019,BL51,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
08/08/2019,BL52,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
08/08/2019,BL52,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
08/08/2019,BL53,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
08/08/2019,BL53,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Chennai
08/08/2019,BL53,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
08/08/2019,BL53,On Shop, Wallet,Accessories,700,900,1,900,0,Bangalore
08/08/2019,BL54,On Shop, Wallet,Accessories,600,800,1,800,0,Bangalore
08/08/2019,BL54,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
08/08/2019,BL55,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
08/08/2019,BL56,On Shop, Wallet,Accessories,300,500,1,500,0,Hyderabad
08/08/2019,BL57,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
08/08/2019,BL58,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
08/08/2019,BL58,On Shop, Wallet,Accessories,300,500,1,500,0,Chennai
08/08/2019,BL59,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
08/08/2019,BL59,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
08/08/2019,BL60,On Shop, Wallet,Accessories,300,500,1,500,0,Hyderabad
08/08/2019,BL61,On Shop, Wallet,Accessories,300,500,1,500,0,Chennai
08/08/2019,BL62,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
08/08/2019,BL63,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
08/08/2019,BL64,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Hyderabad
08/08/2019,BL64,On Shop, shirt,Formal,650,850,1,850,0,Bangalore
08/08/2019,BL65,On Shop, Wallet,Accessories,300,500,1,500,0,Hyderabad
08/08/2019,BL65,On Shop, Wallet,Accessories,300,500,1,500,0,Bangalore
08/08/2019,BL66,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
08/08/2019,BL66,On Shop, Wallet,Accessories,300,500,1,500,0,Bangalore
08/08/2019,BL66,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
08/08/2019,BL67,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Chennai
08/08/2019,BL68,On Shop, Chain,Accessories,400,600,1,600,0,Hyderabad
08/08/2019,BL68,On Shop, Chain,Accessories,400,600,1,600,0,Chennai
08/08/2019,BL69,On Shop, shirt,Formal,650,850,1,850,0,Chennai
08/08/2019,BL69,On Shop, Chain,Accessories,400,600,1,600,0,Chennai
08/08/2019,BL70,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
08/08/2019,BL70,On Shop, Chain,Accessories,400,600,1,600,0,Hyderabad
08/08/2019,BL70,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
08/08/2019,BL71,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
08/08/2019,BL71,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
08/08/2019,BL72,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
08/08/2019,BL73,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
08/08/2019,BL74,On Shop, shirt,Formal,650,850,1,850,0,Bangalore
08/08/2019,BL74,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
08/08/2019,BL74,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Hyderabad
08/08/2019,BL75,On Shop, Shirt - PE,Semi Formal,600,800,1,800,0,Bangalore
08/08/2019,BL75,On Shop, Shirt - Arrow,Formal,1000,1200,1,1200,0,Hyderabad
08/08/2019,BL75,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
08/08/2019,BL76,On Shop, Chain,Accessories,400,600,1,600,0,Bangalore
08/08/2019,BL76,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
09/08/2019,BL77,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
09/08/2019,BL78,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Hyderabad
09/08/2019,BL79,On Shop, Chain,Accessories,400,600,1,600,0,Hyderabad
09/08/2019,BL79,On Shop, shirt,Formal,650,850,1,850,0,Bangalore
09/08/2019,BL80,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
09/08/2019,BL80,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
09/08/2019,BL81,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Chennai
09/08/2019,BL81,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
09/08/2019,BL82,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
09/08/2019,BL83,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Hyderabad
09/08/2019,BL83,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Chennai
09/08/2019,BL83,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Hyderabad
09/08/2019,BL83,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
09/08/2019,BL84,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
09/08/2019,BL85,On Shop, Jeans - Levis,Casual Wear,900,1100,1,1100,0,Hyderabad
09/08/2019,BL85,On Shop, Jeans - Lega,Casual Wear,800,1000,1,1000,0,Bangalore
09/08/2019,BL86,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
09/08/2019,BL86,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Chennai
09/08/2019,BL87,On Shop, Jeans - Denim,Casual Wear,700,900,1,900,0,Bangalore
09/08/2019,BL88,On Shop, T-shirt,Semi Formal,400,600,1,600,0,Bangalore
09/08/2019,BL89,On Shop, Jeans - Zara,Casual Wear,700,900,1,900,0,Bangalore
